location_id,display_name,url,cover_image,reviews_count,tags_desc,address,review_rating,feature_reviews
206,圣保罗大教堂遗址(大三巴牌坊),https://www.tripadvisor.cn/Attraction_Review-g664891-d446837-Reviews-Ruins_of_St_Paul_s-Macau.html,https://dimg04.c-ctrip.com/images/02Y0c120009f19b1hE7E4_R_1080_808_Q90.jpg,7956,"景点与地标,古迹,建筑,历史遗迹",中国 澳门 大三巴街,4.0,"['澳门大三巴牌坊是一个标志性景点，见证了该地区丰富的历史。教堂雄伟的外观与风景如画的废墟并置，营造出迷人的氛围。尽管该地点经常很拥挤，但令人印象深刻的建筑和历史意义使其成为必游之地', '参观完大炮台和澳门博物馆后，下山来到大三巴牌坊一侧。反向路线是一个陡峭的攀登，所以如果你打算去堡垒，我认为先去堡垒会更好。大教堂是澳门的象征，建于葡萄牙殖民时期，后来被烧毁，只剩下外墙。大约30年前我来到这里时，这里只有山顶上的门面，感觉很神圣，但现在周围都是纪念品商店和其他东西。看到隔壁有一家优衣库店，我有点惊讶。', '虽然只剩下前面的部分了，但还是很漂亮。下午人比较多，附近也有花园，但我们没时间去看。里面有一个小博物馆，也值得一看。']"
207,碑林博物馆,https://www.tripadvisor.cn/Attraction_Review-g298557-d325708-Reviews-Forest_of_Stone_Steles_Museum-Xi_an_Shaanxi.html,https://dimg04.c-ctrip.com/images/02Y2q120009b02kcz6320_R_1080_808_Q90.jpg,425,"特色博物馆,历史博物馆",陕西省 西安市 三学街文艺北路18号,4.0,"['我本来很犹豫要不要去，因为当时是暑假，但从大门前就可以看到里面人山人海，而且温度很高。\n如果我在那里，我可能会发现一些东西……但我非常愿意花 65 块钱，不去那群人。', '观看中华优秀传统文化，全国重点文物保护单位，中国书法艺术宝库，穿越历史，欣赏名家书法，传承优秀中华文化。', '里面藏品丰富，以石碑和雕像为主，很多都是真品，能感受到古人尤其是唐宋人的艺术水平，许多书法作品是当代人临摹的珍品，去的时候人不多，值得推荐']"
208,九龙公园,https://www.tripadvisor.cn/Attraction_Review-g294217-d1944740-Reviews-Kowloon_Park-Hong_Kong.html,https://dimg04.c-ctrip.com/images/02Y2f120009f27hos32DB_R_1080_808_Q90.jpg,2117,公园,香港 尖沙咀柯士甸道22号,4.0,"['该公园是香港喧嚣城市中心的一颗真正隐藏的宝石，提供令人愉悦的逃离喧嚣的场所。这个宁静的绿色天堂与城市的活力形成鲜明对比，创造出和谐的平衡。', '它是一座充满摩天大楼的大城市中的绿洲，有花坛、草坪和许多其他植物，还有池塘和喷泉。我拿出米其林必比登推介的新鲜小笼包（烤小笼包），在公园的长椅上吃起来。能够放松真是太好了。', '我于 2023 年 10 月 2 日、4 日和 6 日去过那里，说实话，这是最令人难以置信的地方，你知道为什么吗？这里有火烈鸟托儿所，麦当劳，还有游泳池，付17港币，下午1点到5点可以游泳，包含饮用水，游完后洗个热水澡，花5块钱可以使用储物柜存放您的物品，当您使用完它们后，它们会归还给您。请小心，因为他们只接受硬币，而且储物柜只接受 5 美元硬币。但如果你没有，入口处就有一台机器可以帮你兑换。']"
209,昂坪360缆车,https://www.tripadvisor.cn/Attraction_Review-g294217-d624841-Reviews-Ngong_Ping_360-Hong_Kong.html,https://dimg04.c-ctrip.com/images/02Y4i12000bxqlyd72952_R_1080_808_Q90.jpg,7537,"景点与地标,有轨电车",香港 大屿山东涌达东路11号,4.5,"['令人惊叹的风景和愉快的体验。天坛大佛和村庄是您来到香港时必看的景点。', '排队去排队。过程很复杂，可以简单一点。你排队买票，然后再排队4个人，用你买的优惠券兑换缆车票。他们应该安排更好的排队时间或预约售票。体验不好，最好乘坐公共汽车或出租车。', '祝愿quene能更快地兑换门票。\n标准缆车的排队速度很快。']"
210,大明湖公园,https://www.tripadvisor.cn/Attraction_Review-g297457-d507266-Reviews-Daming_Lake-Jinan_Shandong.html,https://dimg04.c-ctrip.com/images/02Y4x120009f4rdheFB1A_R_1080_808_Q90.jpg,632,"公园,水域,古迹徒步",250000 山东省 济南市 历下区大明湖路271号,4.0,"['晚上去大明湖畔，刚好有一轮明月挂在超然楼上，映着湖面的倒影很好看。还在湖边的石头上看到一只猫猫，一直静静地卧在那里。', '黑下，你还记得大明湖畔的冬雪莲嘛？9月4日，春和景明、云淡风轻，一早落地济南遥墙，坐2号线机场巴士到济南站，再打个滴滴就到了此地，不知是正好错过、还是正好未到莲花的时节，花不多也略显疲惫，但荷叶郁郁葱葱，随风摇摆，婀娜多姿。', '大明湖畔湖水蕩漾，柳枝依依，憑欄眺望不禁心曠神怡，想要欣賞那種“四面荷花三面柳，一城山色半城湖”的景色，唯有身處小滄浪亭方得體驗。']"
211,五大道,https://www.tripadvisor.cn/Attraction_Review-g311293-d1814672-Reviews-Five_Great_Avenues-Tianjin.html,https://dimg04.c-ctrip.com/images/02Y2z12000al8sqqkD47E_R_1080_808_Q90.jpg,433,自驾景观游,300050 中国 天津市 和平区体育馆街,4.0,"['适合散步。一些不错的餐厅虽然价格昂贵且价格过高，但对于天津来说，这是一个可爱的地区。', '九河香舍\n九河香舍，創立於2015年1月16日，“九河”二字，名取天津之意，暗合“九河下梢天津衛”；而“香舍”二字，涵蓋著所有來往食客的感情之“香”，希望每一位遠道而來的食客，都能在這裡品嘗到極致的美味。\n\n餐廳坐落于天津著名的“五大道景區”，以民國時期的上流社會為背景，結合民國特色的店內裝飾，鄧麗音溫柔優雅的音樂，復古清雅的環境構成了餐廳的主調，為食客帶來“九河下梢”的時代情懷。在紛擾的城市中，我們不隨波逐流，固守著屬於九河人的匠心，用這份匠心做好一切，盛一時清寧，做雅舍一間。\n\n這是大眾點評APP天津市必吃榜的餐廳，小小一間老宅三層樓的老宅建築，舊式木拼花地板，走起來還嗰吱嗰吱響，店內用餐伴有鄧麗君清雅悠揚的歌聲，一派舊式民國風格。想要去用餐，需要提前一兩周訂位。\n\n點了冰潔玉蘭、招牌醋鹵面、饞嘴蟹鉗、烤乳鴿以及一杯熱薑棗茶當我一天走動後熱量補充😘😝😍\n\n冰潔玉蘭：玉蘭擺盤猶如綻放的荷花，冰鎮的白玉蘭菜沾店家特調的花生醬，清脆的冰爽的口感入口鮮甜可口，停不下來。\n招牌醋鹵面：看起來很普通的面，口味卻很驚豔，帶有些許花椒味與醋的醬汁拌面，麵條口感爽口，蘿蔔絲與青豆鮮脆，一級棒。\n饞嘴蟹鉗：新鮮的蟹鉗用特調醬汁與酒泡制，口感鮮香辣，開胃好吃。\n烤乳鴿：烤得酥脆的乳鴿，搭配梅子醬與特調香料粉，覺得乳鴿有點油膩。']"
212,束河古镇,https://www.tripadvisor.cn/Attraction_Review-g303783-d1551853-Reviews-Shuhe_Ancient_Town-Lijiang_Yunnan.html,https://dimg04.c-ctrip.com/images/02Y3w120009f0tktbFE3A_R_1080_808_Q90.jpg,1167,古迹,674100 云南省 丽江市 丽江古镇西北3公里 丽江古镇西北3公里,4.0,"['天上飘着一片雪花，这片雪花叫做“不幸”。에 꼭 і보세요。 풍경 Been테라스에서 행복한 시을 있을 있을 ಁ니다。感谢您观看杰克逊。\n\n经理杰克逊能流利地使用宁静的户外露台，欣赏令人惊叹的风景，并且英语非常友好。”\n\n在门口放一些稍微不同数量的雪花，称为“更新的睡美人”如果你想建一个雪地摩托商店，你可以选择用杰克逊雪地摩托来一场漂亮的暴风雪英语，非常友善。', '很舒服的小鎮，大約2個鐘可以逛完。相比麗江古鎮沒有那麼商業化，但還是有各種特色禮品店，特色餐廳，總體感覺挺舒服的，就是那邊氣候太乾燥，得多喝水，不然很容易流鼻血。', '4 月 14 日至 17 日，我们由 China Highlights 的 Jack Lee 指导。在我们的丽江假期中，他口才好、知识渊博、效率高且考虑周到。强烈推荐他的专业服务']"
213,洱海湖,https://www.tripadvisor.cn/Attraction_Review-g303781-d486974-Reviews-Erhai_Lake-Dali_Dali_Bai_Autonomous_Prefecture_Yunnan.html,https://dimg04.c-ctrip.com/images/02Y09120009r2zdt43058_R_1080_808_Q90.jpg,554,森林,661000 云南省 大理市 中山路55号,4.0,"['【大理洱海】\n\n洱海，古代文献中曾称为叶榆泽、昆弥川、西洱河、西二河等。为云南省第二大淡水湖。洱海北起洱源，长约42.58公里，东西最大宽度9.0公里，湖面面积256.5平方公里，平均湖深10米，最大湖深达20米。洱海是大理“风花雪月”四景之一“洱海月”之所在。据说因形状像一个耳朵而取名为“洱海”。虽然称之为海，但其实是一个湖泊，据说是因为云南深居内陆，白族人民为表示对海的向往，所以称之为洱海。苍山洱海，山水相依。\n\n🏎环海自驾最美的一段路就是从双廊古镇往下走，到“罗荃半岛”。看洱海还得是东部沿海公路。', '10月2日，清晨从丽江出发，近午时分到了双廊镇，此处属于洱海东面，景色宜人，随手一拍便宛如画卷，杨丽萍的太阳宫与月亮宫也坐落此处。', '说起大理，无限风景尽在洱海苍山，孔子云：“智者乐水,仁者乐山”，可洱海苍山却适合每一个旅客来体验自然的馈赠，来品味看青山隐隐，云水迢迢，风花雪月，更能去看一轮圆月从水中缓缓升起，直至挂在天边。洱海边上有苍山，在洱海眺望苍山，云围绕着山，山包裹着云，宛如仙境，苍山俯视烟波浩淼，碧水似镜别有味道。\r\n走上苍山你会发现连绵不断十九座山峰，十八溪环绕在苍山上形成了一种景观山水连，在所有的季节，色彩斑斓、形态各异的花是苍山绚烂燃烧的情感，而这作为冰的消融与雾之凝结的水，该是苍山不灭的灵魂了。如果没有这充盈的水的滋润，苍山以及它所统领的一切，也就失去了所有的诗意。大理府志记载：“点苍盛夏之日，常有云彩束山腰，横亘十九峰，约百余里，截然如带，昔人诗云：“天将玉带封山公”。玉带云也是在叶榆中特有的一种云，只有在雨过天晴的时候才有机会在苍山看见这种奇观。\r\n苍山更是在14的时候成功变成了世界地质公园，登上苍山你能感受到大理苍山是欧亚板块和印度板块碰撞隆起的杰作，独特的高原山岳地貌景观，是一本孕育了20多亿年的“天然地质天书”。在这里能看见众多稀有动物栖息在这里，能从侧面反映了苍山生态环境完好适合野生动植物栖息。\r\n苍山中的十八溪已经让不少旅人惊艳，其中更有蝴蝶泉，泉水清澈如镜。每年到蝴蝶会时，成千上万的蝴蝶从四面八方飞来，在泉边漫天飞舞。蝶大如巴掌，小如铜钱。无数蝴蝶还钩足连须，首尾相衔，一串串地从大合欢树上垂挂至水面。五彩斑斓，蔚为奇观，也因此得名蝴蝶泉。\r\n苍山上还保留着冰川运动的痕迹，玉局峰的北侧有一个洗马潭是一个典型的冰斗景观，冰斗又称山岳冰川是冰川中的一种，现在颇为罕见，这是苍山成为世界地质公园的优势之一。水色清澈，明朗如镜。在苍山著名的潭水中，它以海拔高、水质清而自成特色，是苍山顶上一个风景绝佳的高山湖泊。\r\n\r\n索道的灵魂在于索道经过的每一个景观，如果索道经过的景观平白无奇，那么索道也索然无味，索道的优势是可以将风景一望无垠，去俯视用上帝的视觉去窥视这里。随着缆车的向上，温度会逐渐降低，会有一丝丝凉意袭来，树木在你脚下，有机会还能看见烟云在你身旁环绕。\r\n泰戈尔说，如果你因失去了太阳而流泪，那么你也失去了群星，苍山洱海对于云南来说也是如此，如果你因为时间太赶而不去这两个景点，那你就会失去欣赏云南美景的机会。']"
214,胡雪岩故居,https://www.tripadvisor.cn/Attraction_Review-g298559-d1808103-Reviews-Former_residence_of_Xueyan_Hu-Hangzhou_Zhejiang.html,https://dimg04.c-ctrip.com/images/02Y2s120009f10x80EE06_R_1080_808_Q90.jpg,214,"古迹,历史遗迹",310002 浙江省 杭州市 上城区元宝街18号,4.5,"['胡雪岩故居建于1872年至1875年间。商人知道如何好好生活，尽管他那时已经有电话了。\n如果游客不经常光顾，这座位于热闹杭州市中心的美妙酒店是一处真正的沉思与和谐绿洲。穿过锦鲤池、桥梁和宝塔，可以在这里认识和体验风水原理。它对我产生了极大的影响，我绝对推荐参观。', '清朝紅頂商人胡雪巖建造的大宅院低調中帶奢華，他姬妾成行，號稱「十二金釵」，分住院內長弄中各樓，按序各佔一室，亭臺樓閣、庭院天井、峭壁假山、小橋流水、精雕門樓，值得細細品味。']"
215,路环岛,https://www.tripadvisor.cn/Attraction_Review-g664891-d1584784-Reviews-Coloane-Macau.html,https://dimg04.c-ctrip.com/images/02Y24120009f17rdq0A51_R_1080_808_Q90.jpg,514,岛屿,中国 澳门 氹仔岛之南,4.0,"['路环村是如此迷人，我强烈推荐来这里看日落，当然，还可以参观原来的斯托勋爵面包店！完美浪漫的夜晚！', '纸醉金迷嘅夜生活丰富都市－澳门的后花园，适合哪些喜欢慢慢品味生活，用心体验生活的探索者。它有很多我们未曾探索的小众地方，在这里，当地居民都很nice,没有因为你是游客而爱理不理，冷漠的表情 ，我们没有零钱坐车🚗，还很乐意跟我们兑散钱，一个有人情味的地方。', '今次初七澳門來回，去完倫敦人後，坐的士前往路環，這裡可以欣賞對岸珠海市，其中最出名安德魯葡撻，受澳門人、旅客歡迎，我們堂食葡撻，要等位，食完葡撻後，繼續在路環步行，去了觀音廟、天主堂，離開路環後，我們出澳門市區']"
216,中国国家博物馆,https://www.tripadvisor.cn/Attraction_Review-g294212-d1793491-Reviews-National_Museum_Of_China-Beijing.html,https://dimg04.c-ctrip.com/images/02Y0k120009bgbhzg5E5C_R_1080_808_Q90.jpg,947,特色博物馆,100006 中国 北京市 东城区东长安街16号,4.0,"['博物馆不对外国人关闭——您只需通过微信注册即可获得免费门票（或让您的酒店为您办理）并携带护照。公平警告，您需要通过 2-3 个安全检查站才能进入天安门区域，然后到达博物馆。在您注册的时间段之前留出足够的时间来清除这些检查站！\n\n博物馆本身很大，有很多东西可看。提供英文翻译，但并非每一个描述都提供英文翻译。尽管如此，这是在北京在室内度过几个小时的好方法！', '这是一个美丽的地方，选择博物馆提供的旅游成为更好的体验', '博物馆位于一幢巨大的斯大林式建筑内，室内装潢整洁宏伟。博物馆展品全面，是了解中国古代历史最好的地方。但是近现代文物大多已移至新建的党史展览馆展出。若要了解土地革命战争，抗日战争和中华人民共和国的历史，去党史展览馆更好。']"
217,厦门大学,https://www.tripadvisor.cn/Attraction_Review-g297407-d1372931-Reviews-Xiamen_University-Xiamen_Fujian.html,https://dimg04.c-ctrip.com/images/02Y1712000alm9pc3DAFA_R_1080_808_Q90.jpg,1273,"教育机构,古迹",福建省 厦门市 思明区思明南路422号,4.5,"['疫情原因不能进到厦大里面，好可惜，好可惜，很想去那个充满涂鸦的隧道去看看，拍拍照。可惜可惜，希望能够早日对外开放！', '富有文化底蕴的高校，环境很漂亮，绿化做的特别好，绝对是来厦门旅游必经之处，再次不仅能领略厦门海滨城市的气息，还能品尝闽南特色小吃']"
218,香港海防博物馆,https://www.tripadvisor.cn/Attraction_Review-g294217-d315464-Reviews-Hong_Kong_Museum_of_Coastal_Defence-Hong_Kong.html,https://dimg04.c-ctrip.com/images/02Y3j120009rb0wvjDA34_R_1080_808_Q90.jpg,269,"特色博物馆,历史博物馆,军事博物馆",香港 筲箕湾东喜道175号,4.5,"['这绝对是开放的。非常好的博物馆，有很多关于香港历史的信息，包括英国殖民时期作为驻军城镇、日本占领和其他重大事件。有一家可爱的咖啡馆，可以欣赏到蓝田（礼浓山口）和将军澳/日出康城的景色。在室内展览外，您可以绕着 1880 年代建造的古老堡垒漫步。观鸟者可以看到老鹰和鹎。适合每个人的东西......并且免费入场。距离筲箕湾地铁站步行 12 分钟。', '如果喜歡參觀博物館的話\n也可以來看\n展品有真也有仿製\n可認識香港歷史\n\n地方很大，一家人來也適合\n樓上有一cafe 是社企\n看海景，不錯', '去年11月重開，香港首個軍事主題博物館，主要以室內展覽廳為主。前身是鯉魚門炮台，曾經在1941年與日軍激戰，在2000年開放公眾入場，展示了1841前海防、駐港英軍、日治時期，現時展品更生，還有戶外展區']"
219,尖东,https://www.tripadvisor.cn/Attraction_Review-g294217-d593058-Reviews-Tsim_Sha_Tsui_East-Hong_Kong.html,https://dimg04.c-ctrip.com/images/02Y2m120008isq3am4577_R_1080_808_Q90.jpg,1243,区域,香港 九龙油尖旺区,4.0,"['今次係我哋第二次嚟到呢一間酒吧餐廳，貪呢度靜靜慢慢地傾偈都得，我們點了三道菜品——黃咖喱蟹肉蒜蓉包、泰式冰鎮生蝦和麻香辣椒雞絲意大利粉。\n\n首先是黃咖喱蟹肉蒜蓉包，這道菜是以蟹肉和咖喱醬為主打，搭配上蒜蓉包，讓這道菜的口感豐富多樣，香味四溢。蟹肉的鮮甜味道和咖喱醬的香辣味道相互融合，令人回味無窮。蒜蓉包的口感也很棒，外皮酥脆，內裡柔軟，讓人忍不住一口接一口。\n\n接著是泰式冰鎮生蝦，這道菜擺盤很精美，生蝦非常新鮮，肉質鮮嫩，配上清爽的青草醬，最有趣係蝦頭炸到脆卜卜，可以直接咀嚼，一蝦兩食。\n\n最後是麻香辣椒雞絲意大利粉，雞肉的鮮嫩質感和香辣的味道相互融合，而意大利粉的口感也很棒，柔軟的口感和辣味的搭配，讓人感到一種特別的滿足感。\n\n至於飲品方面，我哋叫咗Ginpacho Ver.2 同Dopamine, Ginpacho Ver.2 以Gin酒配合冷壓哈密瓜汁和蘋果汁，再加埋洋蔥、芝麻、青瓜同喜馬拉雅鹽調味，加埋側邊嘅脆煙肉一齊，感覺好似飲緊一碗cocktail 凍湯咁~\n\nDopamine就係主要是Grey Goose Vodka, 接骨木花甜酒和蘋果，再加入熱情果、黑加倫子茶、檸檬、迷迭香同埋刁草，感覺甜起上嚟好refreshing~\n\n🥘B’hood (尖沙咀)\n📍尖沙咀麼地道75號南洋中心地下32-35號舖', '尖东系睇圣诞灯饰好地方，先睇灯饰，后入商场揾餐厅坐低食饭，之后再行星光大道加海旁坐下吹下海风，都几好。', '尖東係睇聖誕燈飾好地方，先睇燈飾，後入商場搵餐廳坐低食飯，之後再行星光大道加海旁坐下吹下海風，都幾好。']"
220,大雁塔,https://www.tripadvisor.cn/Attraction_Review-g298557-d324509-Reviews-Big_Wild_Goose_Pagoda_Dayanta-Xi_an_Shaanxi.html,https://dimg04.c-ctrip.com/images/02Y73120008t5yv4t5CE4_R_1080_808_Q90.jpg,3443,古迹,710061 陕西省 西安市 雁塔区雁塔路南端慈恩寺内,4.0,"['这座宝塔背后的历史非常有趣，值得一听。宝塔本身非常令人印象深刻，非常值得步行到塔顶欣赏风景。', '其实也是大雁塔，里面主要是寺庙、大雁塔和玄奘纪念馆。应该是先有慈恩寺，后有的大雁塔。大雁塔是玄奘和尚主持修建的。\n大慈恩寺是唐长安城内最著名、最宏丽的佛寺，太子李治为了追念母亲文德皇后长孙氏创建慈恩寺。后来玄奘和尚取经回来后，在这里翻译经文。', '我们喜欢在地上漫步，感受这里的氛围。这仍然是一座功能性的宝塔，所以，崇拜的人很高兴观察。庭院很漂亮。']"
221,香港科学馆,https://www.tripadvisor.cn/Attraction_Review-g294217-d311605-Reviews-Hong_Kong_Science_Museum-Hong_Kong.html,https://dimg04.c-ctrip.com/images/02Y5o120009r451vw889A_R_1080_808_Q90.jpg,947,科学博物馆,香港 尖沙咀科学馆道2号,4.0,"['期待参观科学博物馆，结果发现它似乎更适合学龄游客，有一系列可动手操作的展品。香港的地质和矿物展览很有趣，还有海啸池、制造龙卷风和解码树木年轮。我们在镜子区玩得很开心，并对古生物学画廊印象深刻。', '我的建议只是针对 12 岁以下的孩子，对他们来说很棒，但不适合 27 岁的大学毕业生和他的父亲！', '博物馆本身很小，很容易游览。我们非常有趣地与科学刺激互动，了解电力、地球、环境变化以及许多其他主题。']"
222,长江三峡,https://www.tripadvisor.cn/Attraction_Review-g297438-d1827089-Reviews-Three_Gorges-Yichang_Hubei.html,https://dimg04.c-ctrip.com/images/02Y5q12000akgd136E617_R_1080_808_Q90.jpg,224,峡谷,443002 湖北省 宜昌市 夷陵区窑湾乡南津关村,4.5,"['自重慶渝中區朝天門碼頭登上船.船上游樂設施.休閒環境.服務熱情.會讓你賓至如歸.旅程延途參觀了.三峽大壩建設工程.三峽人家.彝人懸棺.白帝城.鬼城豐都.真是不虛此行', '由于时间仓促，只可以参加从三峡大坝上船，到宜昌市中心的半天游，虽然只是短短数小时的航程，三峡景致秀丽，还感受经过水坝时水落船低的环节，非常难忘的旅程。']"
223,失落的空间水族馆,https://www.tripadvisor.cn/Attraction_Review-g297427-d13391021-Reviews-The_Lost_Chambers_Aquarium-Sanya_Hainan.html,https://dimg04.c-ctrip.com/images/02Y4k12000aif9e3c0E21_R_1080_808_Q90.jpg,178,水族馆,572013 海南省 三亚市 海棠区海棠北路,4.5,"['我见过的最令人失望的水族馆。小水箱里有几条鱼，没什么好说的。不值得一游。你家里的碗里可能有更多的鱼。', '如果您想躲避阳光 20 分钟，可以参观这个小型水族馆。入场费很贵，如果您是 4 人或以上的团体，请在售票处询问家庭套餐。然后就可以逛商场了', '水族馆很漂亮但不是很清楚的游览知道去哪里和你能看到什么。没有足够的时间去探索，因为我们是旅行团的一员。非常昂贵的购物中心相连。']"
224,六榕寺和花塔,https://www.tripadvisor.cn/Attraction_Review-g298555-d311552-Reviews-Temple_of_the_Six_Banyan_Trees_Flower_Pagoda_Liurong_Temple-Guangzhou_Guangdong.html,https://dimg04.c-ctrip.com/images/02Y0q120009f17dzq522A_R_1080_808_Q90.jpg,376,"圣地与宗教景点,景点与地标,古迹,建筑",510180 广东省 广州市 越秀区六榕路87号,4.0,"['不收取入场费。这座历史悠久的寺庙保存完好。它的体积并不大。气氛很平静。', '六榕寺位于广州越秀区，占地不大，是广州市一座历史悠久、海内外闻名的古刹。寺中宝塔巍峨，树木葱茂，文物荟萃。', '花塔坐落在广东省广州市越秀区的六榕寺内。花塔为砖木结构，平面八角形，外九层、内十七层，楼阁式，高57.6米。塔身为井筒式结构，底层直径12米并有副阶。花塔整塔朱栏碧瓦，丹柱粉壁，成为历史文化名城广州的标志性建筑。']"
225,中山公园,https://www.tripadvisor.cn/Attraction_Review-g294212-d488232-Reviews-Zhongshan_Park-Beijing.html,https://dimg04.c-ctrip.com/images/02Y2o120009bg80pu5B58_R_1080_808_Q90.jpg,334,公园,100006 中国 北京市 东城区中华路4号,4.5,"['您必须提前一天预订门票！你*不能*在入口处买票；所有门票必须在所需入场日期前一天在线预订。预订过程很烦人，但并不难。我附上了显示该过程的照片。对于外国人，只需使用支付宝应用程序（使用支付宝 TourPass 设置）。', '因为天气很热，我们在紫禁城找了个地方乘凉。这是一座令人惊叹的小公园，里面有干净的厕所设施和一个不错的小商店/咖啡馆，在那里你可以租船，买到饮料和食物等物品。我们还找到了一个很棒的室内游乐场(收费)，孩子们在那里玩了一个多小时。我们真的很享受在公园里度过的时光，这是我们此次旅行的亮点之一。我们租了一条可载六人的船，并且非常享受这种宁静。公园的景观令人印象深刻，地面也一直很干净。这是个适合跟孩子们一起参观的好地方!']"
226,平谷将军关长城,https://www.tripadvisor.cn/Attraction_Review-g294212-d1979813-Reviews-Pinggu_Jiangjunguan_Great_Wall-Beijing.html,https://dimg04.c-ctrip.com/images/02Y0b120008patpzb7AB7_R_1080_808_Q90.jpg,400,"古迹,建筑",101202 中国 北京市 平谷区靠山集乡将军关村,4.5,"['长城太长了，有一些开发的，有一些没开发的。有一些开发过度了，人多得不得了。这个长城人不算太多，反而有利于更好地欣赏长城', '我们去的时候是没人收门票的，也没人修复，但相对保存的还算完好，但真的太远了，都快到河北了，不过可能因为远所以人少，边上的村子还都不像其他长城附属的村子那么奸猾，推荐。', '总体的感觉是古朴，大气，原始。周围的景色很美，有山有水有农田。农家院是新建的二层别墅，小区环境很好，服务设施也不错，值得一去。']"
227,世纪公园,https://www.tripadvisor.cn/Attraction_Review-g308272-d549395-Reviews-Century_Park-Shanghai.html,https://dimg04.c-ctrip.com/images/02Y03120009dklsqx9AB5_R_1080_808_Q90.jpg,465,公园,200120 中国 上海市 浦东新区锦绣路1001号,4.0,"['美好的一天，远离城市的喧嚣，接触大自然，享受新鲜空气......', '浦东的大型公园，有很多绿地、慢跑/步行道、湖泊、运动设施等。', '这个公园是一个胜利！它井井有条，干净整洁，并且有很多宽敞的空间。浦东中部的大自然。在春天的一天，樱花和其他花朵很可爱。']"
228,西溪湿地公园,https://www.tripadvisor.cn/Attraction_Review-g298559-d568756-Reviews-Xixi_Wetland_Park-Hangzhou_Zhejiang.html,https://dimg04.c-ctrip.com/images/02Y12120009f13zud34A2_R_1080_808_Q90.jpg,945,国家公园,310030 浙江省 杭州市 西湖区周家村,4.0,"['今年十月，我和妻子去杭州旅游，参观了西溪湿地公园。因为这是我们第一次来杭州，我们想在短暂的旅行中探索最大的东西。\n西溪湿地公园非常漂亮，很大，我们无法游览整个公园，所以我们在公园里徒步了大约8公里，剩下的时间我们乘船去不同的地方探索并乘船前往下一个目的地。\n这非常有趣，我喜欢整个经历，因为我喜欢大自然。\n\n对我来说最有趣的是当地人围着我走，甚至没有问就给我拍照:)每次我只发现有人只是在我的脸上拍照。\n\n本地人好像没见过我这样的人……\n\n一旦我用当地语言发表评论，他们就会感到惊讶，我的妻子也发表评论，她不是本地人，但她来自香港城市，所以她可以说相同的语言。\n', '“西湖恋西溪，龙驹两头系；西溪且留下，羞煞艳西子；尔为琢雕美，吾独野幽仪；两珠齐竞辉，千秋各东西”，这是出自浙江王国益《西溪寻梦》一文。非常喜欢这段话，描写出西溪的与西湖的美，是各有千秋。接下来我们就去了解和看看下西溪的美。', '门票80元，船票60元4个景点，往返小车20元，70岁老人门票免，车船票要全票，西溪听芦节，开通赏芦专线，进距离观赏‘秋芦飞雪’。网红西溪打卡点。']"
229,三峡博物馆,https://www.tripadvisor.cn/Attraction_Review-g294213-d2068774-Reviews-Three_Gorges_Museum-Chongqing.html,https://dimg04.c-ctrip.com/images/02Y6s120009bflq0eF169_R_1080_808_Q90.jpg,489,特色博物馆,400015 中国 重庆市 渝中区人民路236号,4.0,"['作为英国游客到达那里。几乎不可能买到票。您需要一个中文电话号码和姓名才能通过微信预订免费门票。\n在一些非常乐于助人的人的帮助下，我们确实设法拿到了门票。\n很高兴，真的很喜欢在博物馆里闲逛一个小时。', '大型博物馆，信息量大。作为外国人的一个缺点是没有关于进入需要什么的信息。保安只是笑了笑并挥手让我进去。', '這個景點是免費，交通好方便地鐵可以到，鄰近重慶人民大會堂，參觀完順便可以去睇下，博物館內有好多三峽歷史，長江碑文移下來在這裡長期參展，最深刻是拉船夫和岩石留下的痕跡，欖索可以留下石面痕跡，當年船夫真是拉船好幸苦']"
230,后海,https://www.tripadvisor.cn/Attraction_Review-g294212-d324010-Reviews-Back_Lakes_Hou_Hai-Beijing.html,https://dimg04.c-ctrip.com/images/02Y0t120009bg86pm1D97_R_1080_808_Q90.jpg,1456,"水域,区域",100009 中国 北京市 西城区什刹海景区内,4.5,"['傍晚到达，看着夕阳映照下的湖面，心情很平静，湖水的气息随风飘散着，脑中烦扰一空。随着太阳落下，带走白天的丝丝热气，留下清爽晚风，远处灯光亮起，周围渐渐增加的人流，谈谈流泻出与白日不同的风流。', '公司出差来到北京，白天忙了一整天，到了五点半才有机会出发来到当地景点。一路穿梭在北京的老胡同里，虽然才五点多，天已经黑的很彻底，心里还不由的有些害怕。从后海公园进去沿着后海慢慢散步，看着湖面的冰封，两岸的灯光，湖面的倒影，心里瞬间感到平静。', '很久没来后海了，依旧是人声鼎沸，灯火通明。酒吧门前拉客的招式也不变，变的是酒吧里唱歌的人吧。再往前几年可能会觉得兴奋。']"
231,COCO PARK,https://www.tripadvisor.cn/Attraction_Review-g297415-d3362245-Reviews-COCO_Park-Shenzhen_Guangdong.html,https://dimg04.c-ctrip.com/images/02Y6j120009f4vhnl2A1A_R_1080_808_Q90.jpg,376,购物中心,广东省 深圳市 福华三路269号COCOPark(近星河国际花园),4.0,"['被高估。没什么可写的。除非有你想去的餐厅，否则不要去。', '食市的選擇不多，然而食物都是很一般；小朋友玩樂設施有限，但是以這個價格可以玩足一整天，都可一到冇防！']"
