User_Id,location_id,review_rating
1,2220990,4.0
9,4810738,5.0
2,1979791,4.0
10,2050189,3.5
2,1793511,4.0
4,1814203,4.5
5,9706224,3.5
2,324031,4.5
5,1851284,4.5
3,1851792,4.5
3,3326972,4.0
1,3374340,4.0
8,8745787,4.0
8,1825027,4.5
6,2226335,3.5
3,1814012,4.0
7,1980026,4.5
9,1805368,4.5
5,2232624,4.0
4,2445263,4.0
1,1799170,4.5
10,4288999,4.0
7,1793356,4.5
6,1859775,4.5
2,1793301,4.5
8,6614697,4.0
7,1373166,4.0
2,2003551,4.0
9,7688898,4.5
4,1807823,4.0
10,1851799,3.5
7,1825066,4.0
8,5116397,4.0
8,1843277,4.0
3,1859552,4.0
10,2050889,4.0
6,1799115,4.0
4,1864393,4.5
6,1979645,4.0
3,4492532,4.0
6,2182315,4.5
10,10383069,4.0
8,1814767,4.0
4,1801183,4.5
8,1831967,4.5
4,2509083,3.5
7,15667386,4.5
7,5118146,4.5
2,1827031,4.0
3,10795412,4.5
1,1864430,4.5
3,1797672,4.5
10,25347349,4.5
7,1805146,4.5
5,7597834,3.5
2,1851371,4.0
8,12202177,4.0
3,1801012,4.0
7,1795956,4.0
6,1848335,4.0
10,1979689,4.5
2,1848131,4.0
2,1805321,4.5
9,3362678,3.5
1,593380,3.5
10,1810479,3.5
7,590596,4.0
9,2068788,4.0
7,502856,4.0
6,1438975,4.0
10,1805419,4.0
9,505478,4.0
6,1807855,4.0
5,1837634,4.0
6,7901225,4.0
2,593171,4.0
8,1851577,4.0
1,1797590,3.5
9,1859268,4.5
6,2003595,4.5
3,1801142,4.0
1,1840010,4.5
5,2072094,4.0
7,1864846,4.0
1,1797570,4.5
6,1439715,4.0
3,1859622,4.5
4,3239883,4.0
5,3318954,4.0
10,506069,4.0
3,501312,4.0
8,1831827,4.5
10,1801159,4.5
9,593168,3.5
7,1808386,4.5
1,459910,4.0
5,2643004,4.0
10,1810589,4.0
10,1871189,4.5
9,1810568,4.0
5,1793494,4.0
8,7296247,4.5
10,311549,4.0
3,12836492,4.5
7,1855726,4.5
1,1814230,4.0
1,324040,4.0
9,13162008,4.0
1,3655640,3.5
5,2004154,4.5
9,2003138,4.0
1,8873650,5.0
4,1795953,3.5
1,561830,4.0
9,1942468,4.0
8,1851357,4.0
7,1842866,4.5
8,501537,3.5
2,501511,4.0
4,1856073,4.5
10,2050169,4.0
6,1871175,4.5
6,1814725,4.5
8,5305537,3.5
6,1805505,4.0
6,512895,3.5
4,317423,3.5
4,1824873,4.0
4,1848113,4.0
8,5119777,4.0
5,1851804,3.5
8,1831387,4.0
1,10020720,4.0
1,1801060,4.0
1,1211700,4.0
8,1007327,3.5
10,15044569,5.0
5,1833914,4.0
8,1801457,4.0
7,5117106,3.5
2,2003231,4.5
9,1865138,4.5
8,1577057,4.0
10,1832099,4.5
7,5115126,3.5
8,1834817,4.0
1,1807710,4.0
9,1827088,4.5
2,1859821,4.5
10,1824009,4.5
2,17703541,4.5
3,1825152,4.5
1,8862720,4.5
3,5120332,3.5
8,1813937,3.5
9,1793478,4.0
1,8046810,4.0
4,1751623,4.0
10,554469,4.0
2,2003241,4.5
6,1814615,4.5
1,1814680,5.0
6,8178955,4.0
1,4789420,5.0
10,12367059,4.5
8,8862697,4.5
4,1807843,4.0
10,1793219,4.0
8,1814447,4.0
9,1859858,4.0
4,1865223,4.5
8,1825007,4.5
9,4799798,4.0
8,1842917,4.0
8,1865197,3.5
9,16951908,4.5
3,3374262,4.5
4,3491323,4.5
5,5116824,3.5
8,1805277,4.0
1,2437940,4.0
3,1856192,4.0
10,1859849,4.0
7,1833986,4.5
6,1864815,4.5
2,4354591,4.0
10,12514779,4.5
1,1864470,4.0
10,6406689,4.5
6,1799075,4.5
7,1793456,4.5
8,10020727,4.0
6,1834165,4.0
2,8607121,4.0
8,1797637,4.5
6,1843545,4.5
5,1834834,3.5
1,1839260,4.5
4,1078813,4.5
1,1834370,4.5
2,1867881,4.0
5,1372934,3.5
6,4712365,4.0
5,2092464,3.5
7,6783516,4.0
4,2320663,4.5
2,593121,4.0
1,2540180,4.0
1,1813870,4.5
10,1805409,5.0
2,1864871,4.5
5,1801194,5.0
1,1851510,4.5
6,1810495,4.0
6,1797535,4.0
8,1801207,4.5
6,1848315,3.5
10,3363759,4.5
5,1834434,3.5
6,1851855,4.0
7,4039476,4.0
1,3362140,4.0
2,1848141,4.0
5,19175094,4.5
7,1801006,4.5
7,1871436,5.0
3,2003992,4.0
2,2003791,4.5
9,14058158,4.5
9,23110408,4.5
5,1834674,4.0
7,1801226,4.0
3,4721642,5.0
7,1813946,4.0
5,8514104,4.5
10,3362689,4.0
7,2051206,4.5
4,2220973,4.0
7,1871196,4.0
6,3363095,4.0
10,1831539,3.5
8,8820357,4.0
8,3535107,4.0
10,552379,4.5
2,8070631,4.5
5,7080984,3.5
4,1825153,4.5
9,1856098,4.0
4,4496443,4.0
9,1808078,4.0
3,16725302,4.5
5,506174,4.0
2,1824601,4.0
3,1979522,4.5
10,3362509,4.0
8,1404077,4.0
1,1979610,4.5
3,1793482,4.0
3,2051332,4.0
9,1797628,4.0
10,1848149,4.5
5,1855264,4.0
6,2003775,3.5
2,2104391,4.5
7,5116276,4.0
2,1807911,4.0
8,1967347,4.5
10,1807919,4.0
9,1848028,4.5
1,3631330,3.5
5,19924314,4.5
7,3823986,4.0
6,2554735,4.0
10,12990149,4.0
6,1834195,4.5
9,1871088,4.5
8,12685067,3.5
5,7974464,4.0
10,1864819,4.5
7,1855236,4.0
3,2051132,4.0
10,553959,4.0
7,1793546,4.0
8,1824427,4.5
4,1810613,4.5
9,1814508,4.0
9,2004118,4.5
9,21386238,5.0
8,1807877,4.0
6,1808255,5.0
2,1797501,4.0
8,1824997,4.0
9,1657138,4.0
5,3656044,4.0
1,1805490,4.5
2,2082311,4.5
4,1825423,5.0
7,1793266,3.5
2,9857001,4.0
9,2051438,4.5
6,15308215,4.5
3,1833972,4.0
2,10634731,4.5
9,8353578,4.5
6,25180775,4.0
1,11816440,4.0
7,3362606,4.0
8,3451487,4.0
10,530729,3.5
4,1871133,4.5
5,1834154,4.5
1,2050600,4.0
8,9714467,4.0
8,1797597,3.5
10,2003269,4.0
5,1856204,4.0
10,1814709,5.0
7,1859846,4.5
5,14383304,4.5
4,1856503,4.5
2,1801451,4.5
2,1805201,4.0
8,1810497,4.0
6,512065,4.0
9,2220978,4.0
4,2226373,3.5
8,3363437,4.0
3,1797602,4.0
8,23226827,5.0
3,1979512,4.5
3,1979422,4.0
10,6651249,4.5
6,1979515,4.0
1,5827290,4.0
2,549861,4.0
3,491432,4.0
4,3647973,4.0
10,1814249,4.0
8,2387177,4.5
6,1851325,4.0
5,9748654,3.5
4,2050303,4.5
2,15210251,3.5
9,8281698,4.5
10,1865069,4.5
5,1808094,4.0
1,4799740,4.5
2,1843131,4.0
6,1834855,4.5
1,1825350,4.5
4,4787563,4.5
1,1831480,4.0
4,12002203,4.5
10,3374249,4.0
4,2088703,4.0
7,2003316,4.0
6,8790505,3.5
8,1801227,3.5
10,3363189,4.5
1,1859410,4.5
3,5116352,3.5
4,1735923,4.0
1,1823930,4.5
5,2004034,4.0
8,3363577,4.0
3,503342,4.0
10,1855139,4.0
4,1824603,4.0
1,10020330,4.5
4,1799073,4.0
6,1807945,4.0
7,1842716,4.0
4,1824153,4.0
7,1864766,4.0
5,1793234,4.0
8,548277,4.5
6,1801595,4.0
5,10020764,4.5
5,2003814,4.5
3,17477492,4.5
2,1979871,4.5
9,1586048,3.5
4,1851793,4.0
10,2241509,4.0
7,2355146,4.5
5,3374094,4.0
10,11846139,4.0
1,1793450,4.0
4,1786383,3.5
6,2003555,4.5
8,1824977,4.0
3,1834052,4.0
2,1825161,4.0
8,12586737,4.0
3,10020342,4.0
1,8489400,4.0
5,6418934,4.0
1,1795800,4.0
5,5116374,4.5
9,612138,4.0
1,1801180,4.5
3,13651362,4.0
10,2051379,4.0
6,1848125,4.0
8,1827027,4.5
5,2050544,4.5
3,1902942,4.0
1,2050170,4.5
9,1814648,4.5
1,2003620,4.0
2,1871071,4.5
3,1859612,4.5
2,1843581,4.0
5,1373164,4.0
7,1650956,3.5
3,1871562,4.0
8,7174497,4.5
4,6826043,4.0
1,2051390,4.0
10,8093439,4.0
9,1814238,4.5
10,1824879,4.5
10,1807889,4.5
2,1834881,4.0
6,3361735,4.0
6,3362475,4.5
9,2221008,4.0
8,1793367,4.5
9,1807848,4.0
9,7211828,4.0
6,8388825,4.5
9,1843478,4.0
1,512910,3.5
8,1633167,3.5
3,1824072,4.0
5,6863474,4.5
1,1810480,4.0
9,1851738,4.5
4,311543,3.5
8,1851967,4.5
7,505446,4.0
5,5114784,4.0
2,1383051,4.5
5,10020344,4.5
3,1843202,4.0
8,1810407,4.5
6,1871545,4.0
2,1814661,4.5
1,14054890,4.5
4,7141973,4.5
7,8666646,4.5
7,16820386,5.0
5,12138734,4.5
8,503327,4.0
2,1797531,4.0
8,3362147,4.0
3,6558562,4.0
5,1859914,4.0
6,1404105,4.0
2,1799231,4.5
7,10765076,3.5
4,1793493,4.0
2,1824521,4.0
5,1801024,5.0
2,1851531,4.0
5,12674134,4.0
1,6433060,4.0
8,1799137,4.0
7,2050676,4.5
8,1801407,4.0
3,1859822,4.5
4,1980133,4.0
6,1805285,4.0
9,547528,4.5
9,3618868,4.0
6,1824015,4.0
3,1851022,4.5
9,6394458,4.0
7,1843446,3.5
5,1824714,4.5
9,1871198,4.5
8,1864997,4.5
1,3363830,4.0
4,3362313,4.0
4,1856123,4.5
3,1843582,3.5
10,1793239,4.0
5,1834244,4.0
8,1842817,4.0
1,1808090,4.5
5,7598184,4.0
3,1814092,4.5
7,1807876,4.5
9,1834368,4.0
7,2236566,4.0
10,5116699,4.0
8,1843227,4.0
7,3363166,3.5
8,1635167,4.0
7,1814076,4.0
7,1810496,4.0
4,3374153,3.5
9,1856558,4.5
10,1805859,4.5
10,12279049,4.5
8,1855977,4.0
4,2182463,4.5
2,12334891,5.0
3,4787642,4.5
7,3363426,4.0
4,557683,4.0
9,1814058,4.0
6,1805555,3.5
1,1807760,4.0
2,7269121,4.0
2,1839601,4.0
10,7886399,4.5
10,2509059,4.0
10,1793429,4.5
7,1848356,4.5
7,6433336,4.5
6,2104375,4.5
2,2003411,4.5
8,1839757,3.5
8,1440227,4.0
7,7738586,3.5
4,4479683,3.5
2,1825191,4.0
9,1851728,4.0
4,2082303,4.5
4,1856203,4.5
10,1839759,4.0
8,2088727,4.0
6,10020765,4.0
8,1843537,4.0
7,2050476,3.5
1,1805310,4.5
6,1864615,4.0
3,1831582,4.0
2,1871271,4.5
2,4809881,4.5
6,1824725,4.0
10,1839579,4.0
8,2003567,4.0
3,459782,5.0
8,1851127,4.0
6,1491905,3.5
5,1799194,4.0
8,1801477,4.0
2,3362741,4.0
1,4799860,4.0
10,1910309,4.0
8,2082257,4.5
1,1873410,4.0
3,1825322,4.5
3,2003402,4.0
9,12816718,4.5
10,1859619,4.5
4,3362303,4.0
7,1797636,4.5
8,556627,3.5
10,2241729,4.5
6,2072125,4.0
7,2003716,4.0
9,311608,4.0
3,2050342,4.5
7,1979676,4.5
10,8637779,4.0
4,1810173,4.0
3,10160892,4.0
9,1910308,4.5
3,12962292,4.0
7,459766,4.0
7,1865206,4.5
1,1871350,4.0
1,1808010,4.0
6,2051385,4.0
5,1839864,4.0
8,2064417,3.5
10,1795789,4.0
6,2003135,4.0
2,562311,3.5
2,1855231,4.5
8,1902937,4.0
6,11748705,4.0
4,1865253,4.0
2,1808361,4.0
6,1998535,4.5
2,1825341,4.5
4,1793353,4.0
3,1823952,4.5
7,8873656,4.5
3,6881392,4.0
4,1851543,4.0
10,1855239,4.5
5,1859634,4.0
3,7108102,4.0
4,1801193,4.5
7,15288926,4.5
7,13989926,5.0
10,1793419,4.0
2,4479521,3.5
2,2050661,3.5
8,2050797,4.5
9,5116188,4.0
3,12446842,4.5
9,1848348,4.0
5,1814664,4.0
1,1814060,4.0
3,2248112,4.0
3,1801582,4.0
7,1910306,4.5
2,1799221,4.0
5,1824284,3.5
9,2224828,3.5
2,1848441,4.0
6,10427325,4.5
7,3634716,4.5
5,4496394,3.5
6,2515925,3.5
1,20315930,5.0
6,1793545,4.5
5,8523114,4.5
1,1831380,4.5
8,1826847,4.0
8,7141977,4.0
5,4520534,4.0
10,2146719,3.5
7,1843586,4.0
5,3362354,4.0
6,8873705,4.5
2,1814781,4.0
5,1851364,4.0
5,1801104,4.0
4,8614153,4.5
2,2445651,4.0
6,2422515,4.0
3,1831902,4.5
3,505472,3.5
7,1871296,3.5
5,2003134,3.5
1,2515040,3.5
10,12556529,4.5
6,1825185,4.0
7,10716026,4.5
2,1855421,4.5
3,3680612,4.0
4,4492533,3.5
4,2146703,4.5
4,3363073,4.0
6,1810195,4.5
5,1824184,4.5
9,5302828,4.0
2,1839591,4.0
7,3343896,4.0
3,3362962,4.0
9,10546898,4.5
9,548208,4.0
7,2088726,4.0
5,1979334,4.5
6,2182475,4.5
5,3363034,3.5
6,12195785,4.0
2,3361731,4.0
4,4186913,3.5
7,1831436,5.0
7,1810196,4.5
2,1834071,3.5
7,2222816,4.0
8,1864537,4.0
6,1805515,4.5
6,5114515,4.0
8,1801107,4.5
8,1801527,4.5
2,1810481,4.0
3,1980202,4.0
8,1852007,4.0
4,1801413,5.0
6,1980085,4.0
9,1947688,4.0
6,1814325,5.0
9,1814728,4.0
5,15308224,4.0
2,7081821,4.5
7,26839816,4.5
2,1851671,4.0
6,2050555,4.5
7,3459846,4.0
2,1851681,4.0
4,2003543,4.5
9,14159368,5.0
3,1801042,4.5
3,2050472,4.0
10,5113499,4.0
8,1813927,4.0
10,1842779,4.5
4,3362623,4.5
8,4582527,4.0
9,5115828,4.0
1,631410,4.0
1,1979540,4.5
10,1870959,4.5
9,7220578,4.0
8,1979607,4.5
2,1824711,4.0
6,1801115,4.5
3,1855662,5.0
6,1813915,4.5
6,3554235,4.5
9,1864338,4.0
8,3363027,4.0
3,1834202,4.5
6,4520525,3.5
4,1856333,4.0
9,7141978,4.5
2,1843691,4.0
1,2220970,5.0
10,1859859,4.5
2,10754211,4.0
8,2248127,4.0
9,1831658,4.0
3,4810342,4.0
4,2051153,4.0
9,1793498,4.5
8,1810667,4.0
9,8178368,4.5
9,1859198,4.5
7,494406,3.5
3,1979532,3.5
2,2207681,4.5
8,2051157,4.0
6,1831925,4.5
1,4810370,3.5
6,2509055,4.0
7,1814206,4.0
7,1438976,4.0
6,1865115,4.0
9,2039938,4.5
7,2051356,4.5
9,3362318,4.0
9,3363798,4.0
9,2050368,4.0
4,1805633,4.5
8,1805747,4.5
3,2051172,4.0
10,2182509,4.0
7,2003746,3.5
6,1825255,4.5
4,3816013,4.5
10,1864799,4.5
4,4540983,3.5
7,1856186,4.0
3,1871332,4.5
6,1865015,4.0
8,1859197,4.5
1,1807800,4.5
1,10020730,4.0
6,1814845,4.0
3,1855222,4.0
8,1814427,4.0
3,1831892,4.5
1,4799470,5.0
7,13429516,4.5
6,1831725,4.0
2,3362181,4.5
7,17366866,4.0
10,1824989,4.5
8,1855557,4.5
10,4680239,3.5
6,4789725,5.0
2,4555361,5.0
8,1851947,4.0
5,1979654,4.5
5,2050504,4.0
2,530721,4.0
6,1848035,4.5
3,1851162,4.0
10,12925999,4.5
4,1856213,4.5
7,1859216,4.5
1,1871480,4.0
1,1864280,4.0
6,1855615,4.5
1,2051310,4.0
4,1851163,3.5
6,7003845,4.0
1,3374270,3.5
8,1814787,4.5
3,653082,4.5
9,1797508,4.0
5,3368894,4.0
9,14003178,4.0
6,2690755,4.5
3,561812,4.0
10,1859209,4.0
5,2050764,4.0
10,17780199,3.5
5,1979914,5.0
9,15012418,4.5
4,1549183,3.5
5,1805834,5.0
5,4810324,3.5
8,1799067,4.0
3,1824952,4.0
4,1851063,4.0
1,2072110,4.5
7,1871416,4.5
9,10020748,4.0
5,2003994,4.0
6,6938435,4.5
2,1871441,4.0
5,1776254,3.0
8,3362327,4.5
10,17450219,5.0
6,2003985,4.0
7,3363116,4.0
9,1848168,4.5
2,8637781,4.0
5,1742644,5.0
3,10813322,4.5
7,2003826,4.5
6,2004085,4.0
4,1801523,4.5
6,1843175,4.5
4,1870943,5.0
1,19819290,4.0
8,1979697,4.0
7,2068776,4.5
3,2003432,4.0
6,553855,3.5
3,8857962,4.5
6,4810255,4.5
7,1807936,4.0
9,7296258,4.5
6,593145,4.0
8,1856477,4.5
5,1801264,4.5
9,2079848,4.0
3,1805222,4.0
10,1979849,4.5
7,1805696,4.5
10,1793309,3.5
4,3362753,4.5
9,15687378,3.5
4,1848233,4.5
9,1851838,3.5
10,10536109,5.0
10,513589,4.0
6,1871355,4.5
6,1855895,4.5
5,7918184,4.0
7,1793516,4.0
7,1807856,5.0
5,2003214,3.5
1,1979420,4.5
9,1814388,4.5
8,459907,3.5
6,2146755,4.0
9,3138308,4.0
2,1848261,4.0
5,1805854,5.0
8,2051417,3.5
1,1797490,4.0
5,1813954,4.5
9,4492328,3.5
7,1814546,4.5
7,1801186,4.0
9,4174558,4.0
6,2082265,4.5
7,3362866,4.0
2,5116621,3.5
4,3547103,4.0
7,4178336,4.0
4,2004153,4.0
5,4311574,4.0
2,1864521,4.0
5,5116634,4.5
2,1851291,4.0
3,10020332,4.5
4,1807793,4.5
4,12537243,3.5
9,456968,4.0
6,1825195,4.5
5,16152144,4.5
3,1797532,3.5
5,1801014,4.0
8,1864977,4.5
7,1831906,4.5
8,10181947,4.0
7,13436986,4.0
5,12125934,5.0
4,2004033,4.5
7,1834116,4.5
3,21402542,4.5
6,2221005,4.5
3,3343882,4.0
7,1814096,4.5
1,2003320,4.0
3,1852002,4.5
2,556031,4.0
1,1823880,4.0
4,4555353,3.5
10,10445159,4.0
5,1824114,4.0
4,7272413,5.0
9,8873698,4.0
10,2051239,4.0
3,1814242,4.5
4,1980123,4.5
10,5114669,4.0
9,3363568,4.0
6,1871495,4.0
6,5995445,3.5
5,2088694,4.0
9,2050388,4.5
5,1814134,4.0
7,1814746,4.0
4,10091473,5.0
2,9856991,4.0
5,3363094,4.0
1,5114440,4.5
9,10187148,4.5
7,1864996,5.0
4,2003143,4.5
2,2325881,4.5
6,1979335,4.0
1,5119030,4.5
6,1851575,4.5
5,2166014,4.5
7,1793416,4.0
1,2051230,3.5
1,1852100,4.5
5,1834824,4.0
1,3786890,4.5
7,2234066,4.0
8,1805707,4.5
1,1848140,3.5
2,2003141,4.0
9,1848468,4.0
4,552503,4.5
7,1808056,3.5
9,1814268,4.0
10,1967329,4.0
5,6432774,4.5
1,10483080,4.5
4,5118973,4.5
6,2050375,4.0
10,2082319,4.0
7,1979866,4.0
8,1807937,4.0
8,1851277,4.5
7,6599766,4.5
2,8134441,4.0
4,2088693,4.0
4,7080983,4.0
3,1871522,4.0
8,4265567,5.0
6,4787645,4.5
10,1795849,4.0
5,9564264,4.0
7,7080986,4.0
9,1825268,4.5
4,3945363,4.0
6,1865215,4.5
5,1547014,4.5
4,1805713,4.0
6,3634695,4.0
9,1864978,4.0
10,1449249,4.0
10,3363899,4.0
6,1801605,4.5
3,8093462,4.5
7,1871496,5.0
4,8852523,5.0
6,1805405,4.5
8,1859247,4.0
5,1851734,4.5
4,8862693,4.5
5,1851634,4.5
1,2168820,3.5
10,2004029,3.5
4,1859773,4.0
10,23959319,5.0
5,1831584,4.5
2,1810631,4.5
8,1805107,4.0
7,1848816,3.5
7,1826996,4.0
2,14108821,4.0
7,1831656,4.5
2,1831881,5.0
9,502518,4.5
9,1859638,5.0
6,1851535,4.0
4,4702083,4.0
2,1797651,4.0
6,3362295,4.5
10,2088669,4.0
3,10283282,4.0
4,1980063,4.5
3,2003622,4.5
4,2051283,4.5
9,8052178,4.0
5,1843574,3.5
5,3247804,4.0
8,1810287,4.0
10,1871139,4.0
6,1848345,4.5
10,1834429,4.5
1,3396450,4.0
5,1979594,4.5
2,4496341,4.0
5,19864854,4.5
8,1860067,4.0
2,1799131,4.5
9,2051458,4.0
8,2004017,4.0
3,1864932,3.5
1,3513860,3.5
1,12586730,4.0
3,2003172,4.0
3,1795862,4.0
6,1800995,4.0
9,2003208,3.5
2,1848321,4.0
10,4288319,4.0
8,1808027,4.5
1,1797530,4.5
3,1871162,4.5
2,1824311,4.0
5,2509034,4.0
10,311579,4.0
5,1855244,4.5
4,10307073,4.5
10,1842959,4.5
4,1864653,4.0
1,1831890,4.5
10,5115729,4.0
10,1797649,3.5
6,1824405,4.0
3,2003952,4.5
5,1805274,4.5
6,1826755,4.5
9,1797638,4.5
7,3537806,4.5
6,1797555,4.0
4,3362573,3.5
2,1856751,4.0
7,4810356,3.5
9,3374088,4.0
4,1848323,4.0
2,1834391,5.0
8,3363107,4.5
9,2008738,4.0
8,3362457,4.0
6,1793375,4.0
7,1834566,4.5
7,1795796,4.5
5,1795914,4.0
6,1834275,4.0
4,1831783,4.5
3,311572,4.5
3,9597782,4.5
3,1805812,4.0
8,5827287,4.0
10,1814509,4.0
5,1834074,3.5
4,1805853,4.5
1,1808230,4.0
3,1848242,4.5
1,1801480,4.0
7,1555486,3.5
10,1851179,4.5
4,2051473,4.0
4,12631583,4.0
6,7200455,4.5
10,20910279,5.0
7,1864856,4.5
3,3362492,4.0
9,1831788,4.5
10,12666999,4.0
5,1797544,4.5
5,1808084,4.5
5,2088744,4.5
2,1855971,4.5
10,12190619,4.5
9,1814158,4.5
4,4787643,4.5
7,4721346,4.0
5,1864844,5.0
2,1843461,4.0
8,1814227,4.0
7,6614696,3.5
1,517700,4.5
3,1793492,4.0
9,2088688,4.0
7,2004106,4.0
2,1814041,4.0
6,5116855,4.0
7,15132336,5.0
1,1799090,5.0
1,1808240,4.5
4,1805533,3.5
4,17623313,4.5
7,498836,4.5
2,1856371,3.5
5,1834784,4.0
3,4541152,4.0
3,2501832,4.0
6,3922615,4.0
7,1834696,4.0
10,3363449,3.5
9,1805128,4.0
4,3363373,4.0
3,3361862,4.5
10,1864469,4.0
2,1834791,4.5
1,1855880,5.0
5,1848414,4.5
2,2003561,4.5
5,1839964,4.0
9,1795828,4.0
3,3363652,4.0
2,1793411,4.5
2,1825201,4.0
7,1856086,4.0
6,1805105,4.5
3,1884572,4.0
8,3362047,4.0
6,1801475,3.5
7,3362556,4.0
7,2295486,4.0
1,1807720,4.0
5,2004054,4.0
10,1808119,4.0
2,1855381,4.5
6,3600545,4.5
4,2221033,4.5
2,1801351,4.5
8,543457,4.0
2,1859941,4.5
2,3318891,4.0
3,1871612,4.5
7,6881476,4.5
8,1825207,4.5
9,3362468,4.0
8,1865207,4.0
8,1851057,4.5
7,7371126,4.5
9,1864428,4.0
6,591155,4.0
1,7738550,3.5
8,2003727,4.5
3,1842722,4.0
5,1839974,4.5
1,1831950,4.5
4,1979423,4.0
6,1814785,4.5
2,6960721,4.0
8,1814837,4.5
9,1793238,4.0
9,19238358,5.0
2,1801531,4.0
2,1807821,4.5
4,1813863,4.0
9,1831388,4.0
4,1831903,5.0
6,1801135,4.5
3,1859582,4.0
2,1856071,4.0
6,1018405,4.0
2,1834701,4.0
2,1814281,4.0
2,1810261,4.0
2,15012401,4.0
3,3362292,4.5
9,10676788,4.0
6,2051055,4.0
5,12309744,4.0
3,1799192,4.5
4,1814123,4.0
8,1848127,3.5
6,7141865,4.5
4,10087843,4.0
8,1859647,4.0
9,1797658,4.5
8,1799167,4.5
7,14195546,4.0
10,1814239,4.5
1,1979820,4.0
1,1859420,4.5
6,1824055,3.5
5,4787664,4.5
9,12292708,3.5
9,10192088,5.0
2,1864881,4.5
9,1979928,4.5
9,2003608,4.0
10,2051059,4.5
7,1813886,4.5
3,20297762,4.5
3,510062,4.0
8,1848207,4.5
7,1825266,4.0
7,11443576,5.0
10,11917739,4.0
10,2003339,4.5
6,2050895,4.0
6,2294815,4.0
6,2003045,4.0
8,1805517,4.5
9,1824858,4.5
1,1814710,5.0
5,3362554,3.5
8,1979427,4.0
10,2003839,4.5
8,1801147,4.0
6,3363655,3.5
1,2051290,4.0
3,1825222,4.0
8,499007,4.0
2,1834841,4.0
9,1847988,4.0
6,1848065,4.5
4,1590003,5.0
7,3945196,4.5
5,1805234,4.0
5,1808274,4.5
1,1464160,4.0
4,1979793,4.0
6,1797475,4.0
3,14920272,5.0
4,1855923,4.0
8,7736447,4.0
1,1843050,4.0
7,1856336,4.0
2,1577051,4.0
7,1834306,5.0
3,16894652,4.0
5,1592554,4.0
3,3363352,4.5
1,1871090,4.5
3,1979482,4.0
8,2003617,4.5
8,23702837,4.0
9,1851058,4.0
9,1986248,3.5
5,1824334,4.0
10,7736179,4.5
3,1851772,4.5
3,1825342,4.5
7,1843486,4.5
6,1859235,4.0
7,1814316,3.5
1,2003090,4.0
3,1889822,5.0
5,18379314,4.5
2,2050541,3.5
10,2051309,4.0
8,3423297,3.5
10,2325139,3.5
9,1799088,4.5
8,1824127,4.0
6,2003545,4.0
3,11997122,4.0
4,14782933,4.0
2,1871391,4.0
3,1825332,4.0
3,5116772,4.5
4,982403,4.0
1,1807840,4.0
2,23310441,5.0
10,1808349,3.5
3,1859862,4.5
4,1864793,4.5
4,23246593,4.0
1,2180760,4.5
4,1834933,4.5
7,1834466,4.0
1,1805410,4.0
5,2003464,4.0
7,2232616,4.0
5,14000624,4.5
5,1797504,4.0
5,1855604,4.0
8,1871297,4.0
3,9792102,4.5
8,1865147,4.5
10,3373959,4.0
4,3374113,4.0
6,1824715,4.5
1,8837600,5.0
6,1808295,4.0
4,1805273,4.0
9,1843528,4.0
10,3655939,3.5
6,1851765,5.0
5,1823864,5.0
4,5116723,4.0
10,3363359,4.5
2,1831991,4.5
10,1851769,4.5
5,2068824,4.5
4,2050223,5.0
5,1814034,4.0
9,1805588,4.5
2,1979541,4.5
8,1870927,4.5
2,2003641,5.0
2,1814231,4.0
8,16712877,4.0
4,3362333,4.0
4,1856343,4.0
3,593222,4.0
3,4520522,3.5
1,8862620,5.0
3,2003282,4.0
5,325624,4.0
6,311515,5.0
9,5116608,4.0
9,1831968,4.0
2,1807961,5.0
7,1807706,4.5
5,1824864,4.0
4,10276833,4.0
3,1856442,4.0
7,1834076,3.5
8,1813907,4.0
1,5114430,4.0
4,593123,4.0
8,14054837,5.0
5,12453224,4.5
3,3362742,4.0
10,8873649,4.0
10,1801129,4.0
5,2003624,4.0
2,1834671,4.0
4,1825193,4.0
8,12275507,4.0
8,9857017,3.5
4,1834833,4.5
10,1979809,4.5
5,2050904,4.5
5,1979684,4.0
3,4249382,3.5
10,1805379,4.0
6,2004055,3.5
7,1814046,4.0
8,6754047,4.0
3,1801002,4.5
4,1834153,3.5
7,4367416,4.0
5,3363054,4.0
2,12075111,4.5
3,552442,4.0
4,1826763,3.5
7,4972776,4.0
9,2003078,4.0
1,1864960,4.0
6,11045225,4.0
1,1871210,4.5
5,21406424,4.0
8,3374387,4.5
5,1805614,4.0
2,1998481,4.0
6,2050335,4.5
10,10096399,4.5
6,2003925,4.5
10,11816459,4.0
10,1824479,4.0
1,1718080,4.5
6,1800975,4.0
7,1801556,4.0
6,23179925,4.5
2,2003781,4.0
5,546234,4.0
10,4740069,4.5
2,1851521,4.5
9,1979378,4.0
7,8627206,4.0
8,1793417,4.5
6,1805685,4.0
3,1801302,4.5
8,1859857,4.0
6,1855805,4.5
6,2050755,4.0
6,1859665,4.0
1,2232620,4.0
2,3362491,5.0
1,1824010,4.0
8,7089527,4.0
10,1979489,4.0
7,4422026,5.0
4,1855393,4.0
4,1799183,4.5
7,1855866,5.0
4,4192323,3.5
7,14068246,3.5
2,507041,4.5
7,6483066,4.0
3,1859292,4.0
3,1855422,4.5
10,1967359,4.0
10,2003329,4.0
7,1851306,4.0
